@relation tmpv34f85xp

@attribute 146417812 numeric
@attribute -0.0371228 numeric
@attribute -6.4102697 numeric
@attribute 7.4556956 numeric

@data
146456562,-3.000959,-7.222181,-4.624783
146456572,-2.968627,-7.30481,-4.696633
146456582,-2.971022,-7.320377,-4.631968
146456592,-3.028502,-7.41498,-4.655918
146456602,-3.123105,-7.464078,-4.715794
146456612,-3.04886,-7.413783,-4.633165
146456622,-3.0776,-7.242539,-4.514612
146456632,-3.066822,-7.192244,-4.511019
146456642,-3.056045,-7.231762,-4.493057
146456652,-3.118316,-7.223379,-4.561315
146456662,-3.057242,-7.152726,-4.608017
146456672,-3.052452,-7.095245,-4.896617
146456682,-3.089575,-7.141948,-5.039121
146456692,-3.126698,-7.060518,-5.061874
146456702,-3.126698,-7.174281,-4.987628
146456712,-3.011737,-7.30481,-4.799619
146456722,-3.056045,-7.365882,-4.659511
146456732,-3.107538,-7.413783,-4.628375
146456742,-3.09676,-7.369475,-4.691843
146456752,-3.218906,-7.284452,-4.779262
146456762,-3.284769,-7.249724,-4.761299
146456772,-3.276387,-7.255712,-4.90021
146456782,-3.295547,-7.182663,-4.936135
146456792,-3.269202,-7.158713,-4.944518
146456802,-3.373385,-7.164701,-4.744534
146456812,-3.330275,-7.114406,-4.593648
146456822,-3.291954,-6.968309,-4.430786
146456832,-3.466791,-6.856941,-4.312233
146456842,-3.557802,-6.913224,-4.307443
146456852,-3.614085,-6.738388,-4.105063
146456861,-3.667972,-6.521638,-3.997288
146456871,-3.496728,-6.491701,-4.330195
146456881,-3.293152,-6.637796,-4.792434
146456891,-3.349435,-6.853348,-4.95769
146456901,-3.35662,-7.478448,-5.108577
146456911,-3.573369,-7.850874,-4.931345
146456921,-3.561394,-8.065228,-4.89063
146456931,-3.445235,-7.969428,-4.951703
146456941,-3.279979,-7.728728,-5.103787
146456951,-3.185376,-7.507189,-5.261858
146456961,-3.026107,-7.478448,-5.1457
146456971,-3.0297,-7.434141,-5.069059
146456981,-3.057242,-7.441326,-4.921765
146456991,-2.968627,-7.437733,-4.831952
146457001,-3.01054,-7.307205,-4.724176
146457011,-3.074008,-7.313192,-4.806804
146457021,-3.07281,-7.179071,-4.825965
146457031,-3.084785,-7.181466,-4.810397
146457041,-3.071613,-7.222181,-4.806804
146457051,-3.059638,-7.37666,-4.65472
146457061,-3.176993,-7.497609,-4.301455
146457071,-3.228486,-7.605384,-4.431984
146457081,-3.223696,-7.661667,-4.518204
146457091,-3.224894,-7.521559,-4.555327
146457101,-3.253634,-7.369475,-4.422403
146457111,-3.090773,-7.450906,-4.28948
146457121,-3.173401,-7.42935,-4.309838
146457131,-3.180586,-7.256909,-4.254752
146457141,-3.343447,-6.950347,-4.691843
146457151,-3.363805,-6.897656,-4.873865
146457161,-3.320695,-6.903644,-4.824767
146457171,-3.339855,-6.929989,-4.301455
146457181,-3.39494,-6.647377,-4.172124
146457191,-3.520679,-6.629414,-4.130211
146457201,-3.655997,-6.427035,-4.209247
146457211,-3.520679,-6.278543,-4.743336
146457221,-3.405718,-6.365962,-5.035529
146457231,-3.199746,-6.119275,-5.82828
146457241,-3.232079,-6.006709,-6.805448
146457251,-3.062032,-6.034252,-7.468868
146457261,-2.900369,-6.804251,-7.464078
146457271,-2.79379,-7.989785,-6.120472
146457281,-2.692002,-8.90588,-4.093088
146457291,-3.268004,-9.177715,-1.945953
146457301,-3.670367,-8.820857,-1.901646
146457311,-3.703898,-8.214917,-2.482438
146457320,-4.334985,-6.806645,-3.735033
146457330,-4.119433,-5.601951,-6.359974
146457340,-3.022515,-6.205496,-8.29994
146457350,-2.379452,-7.68921,-7.757468
146457360,-2.325564,-8.814869,-6.025869
146457370,-2.656077,-9.375304,-4.27511
146457380,-3.093168,-8.778944,-2.902764
146457390,-3.63564,-7.685617,-2.824925
146457400,-3.99609,-6.604266,-3.036885
146457410,-4.016447,-6.000722,-3.438051
146457420,-3.766168,-5.901328,-4.396059
146457430,-3.527864,-5.454657,-3.845204
146457440,-4.145779,-7.346723,-3.644022
146457450,-3.95298,-7.103628,-7.095245
146457460,-2.618954,-7.773036,-5.76122
146457470,-2.238146,-9.166937,-4.437971
146457480,-2.748285,-8.414901,-6.171965
146457490,-2.563868,-9.030421,-3.365002
146457500,-2.630929,-6.846163,-4.255949
146457510,-2.276466,-11.97869,-10.17524
146457520,-4.190087,-8.105944,-2.980602
146457530,-0.238304,-2.933899,7.830516
146457540,-5.27982,-4.496649,-1.729204
146457550,-5.50615,-7.465276,-9.741742
146457560,-3.830834,-6.365962,-4.780459
146457570,-2.912344,-7.956255,-5.580396
146457580,-2.664459,-9.295071,-4.396059
146457590,-2.175875,-9.778865,-3.041675
146457600,-2.201023,-11.466156,-4.903802
146457610,-2.608176,-11.185939,-2.519561
146457620,-3.276387,-8.25683,1.069376
146457630,-3.10634,-7.91554,-0.180824
146457640,-2.630929,-6.794671,-2.12558
146457650,-3.618874,-6.758745,-3.960165
146457660,-3.849994,-7.592212,-3.911067
146457670,-3.529061,-8.292755,-2.611769
146457680,-3.378175,-8.644823,-1.874103
146457690,-3.67875,-8.903485,-2.143543
146457700,-3.824846,-8.805289,-2.406995
146457710,-3.748206,-8.667576,-2.635719
146457720,-3.420088,-8.81008,-2.733915
146457730,-3.151846,-8.916657,-2.265688
146457740,-2.694397,-9.071136,-2.398612
146457750,-2.48124,-9.135802,-2.013014
146457759,-2.15911,-9.297466,-1.969904
146457769,-2.094444,-9.540561,-1.551973
146457779,-2.264491,-9.721384,-1.329236
146457789,-2.666854,-9.859098,-0.767604
146457799,-3.184178,-9.971663,-0.458646
146457809,-3.469186,-9.86748,-0.505349
146457819,-3.519481,-9.886641,-0.524509
146457829,-3.313509,-10.092612,-0.380808
146457839,-3.026107,-10.394384,-0.193997
146457849,-2.597399,-10.661429,0.022753
146457859,-2.350712,-10.879376,0.502954
146457869,-2.337539,-11.085348,0.849034
146457879,-2.360292,-11.121273,1.374741
146457889,-2.520758,-10.775193,1.326841
146457899,-2.772235,-10.317744,1.395099
146457909,-2.553091,-10.483001,1.270558
146457919,-2.211801,-10.49258,1.924398
146457929,-2.050137,-10.70933,2.664459
146457939,-2.121987,-11.06499,3.439248
146457949,-2.019001,-11.187137,4.524192
146457959,-2.416575,-11.411071,5.024751
146457969,-2.744692,-10.811118,5.332511
146457979,-2.677632,-9.495055,4.858297
146457989,-2.190245,-8.387359,4.035608
146457999,-1.704056,-7.322772,3.857179
146458009,-1.504072,-6.758745,4.192482
146458019,-1.251398,-6.338419,4.355343
146458029,-0.852627,-5.824687,3.810476
146458039,-1.209485,-4.319418,5.752837
146458049,-1.454974,-3.211721,7.666458
146458059,-1.179547,-3.620072,7.464078
146458069,-1.53401,-3.521876,7.722741
146458079,-2.235751,-3.523074,8.525072
146458089,-1.850153,-3.921845,8.108338
146458099,-1.094524,-3.639232,8.073611
146458109,-0.514929,-2.844086,7.838899
146458119,-0.64905,-1.917213,7.804171
146458129,-1.104104,-1.408271,7.844886
146458139,-2.013014,-1.705254,6.450985
146458149,-2.12558,-2.065704,8.946595
146458159,-2.539918,-2.468068,9.401649
146458169,-2.902764,-2.578238,9.662706
146458179,-3.154241,-2.312391,9.808803
146458189,-3.578159,-1.839375,9.88185
146458199,-3.869154,-1.489702,9.847123
146458208,-4.160149,-1.20709,9.850716
146458218,-4.411626,-1.017883,9.826765
146458228,-4.56371,-0.811912,9.649533
146458238,-4.750521,-0.607137,9.267529
146458248,-4.657115,-0.519719,8.943003
146458258,-4.594845,-0.049098,8.788525
146458268,-4.174519,0.262255,8.510702
146458278,-3.634442,0.492177,8.442444
146458288,-3.214116,0.401166,8.719069
146458298,-2.895579,0.234712,8.977731
146458308,-2.580634,-0.126936,9.513018
146458318,-2.578238,-0.431104,10.140512
146458328,-2.759063,-0.580792,10.36325
146458338,-2.830913,-0.820294,10.526111
146458348,-2.748285,-0.941243,10.645862
146458358,-2.777025,-1.078956,10.75723
146458368,-2.682422,-1.304088,10.900931
146458378,-2.809358,-1.422642,11.056607
146458388,-3.154241,-1.368754,11.212284
146458398,-3.321892,-0.992736,11.163186
146458408,-3.363805,-0.63468,11.006312
146458418,-3.38057,-0.519719,10.739267
146458428,-3.388953,-0.611927,10.522518
146458438,-3.518284,-0.965193,10.196795
146458448,-3.43326,-1.351989,9.315429
146458458,-3.398533,-1.683699,8.902287
146458468,-3.524271,-1.828597,8.899893
146458478,-3.618874,-1.89446,8.911868
146458488,-3.439248,-1.523232,8.661588
146458498,-3.161426,-0.825084,8.436457
146458508,-2.917134,-0.059875,8.050859
146458518,-2.531536,0.571212,7.43893
146458528,-2.258503,1.343606,6.473738
146458538,-1.857338,2.602189,4.786447
146458548,-1.039438,4.085903,2.384242
146458558,0.611927,6.222261,-0.986748
146458568,2.906356,8.361013,-1.936373
146458578,5.278623,7.692803,-1.530417
146458588,7.094048,5.531298,2.068099
146458598,6.558761,2.987787,6.243816
146458608,4.199667,-0.178429,9.789642
146458617,1.642983,-2.686014,14.618002
146458627,-3.235671,-5.896538,19.738554
146458637,-8.992101,-9.083112,23.618484
146458647,-13.13309,-10.893746,25.54049
146458657,-14.040802,-11.936777,23.129902
146458667,-14.796431,-10.267448,21.298908
146458677,-14.064753,-7.236551,19.421213
146458687,-15.699353,-7.122788,16.346008
146458697,-18.438057,-4.871469,13.528268
146458707,-18.284777,-0.328118,10.536888
146458717,-14.300662,2.019001,6.003117
146458727,-8.957373,2.653682,4.291875
146458737,-4.89542,1.949546,3.655997
146458747,-2.230961,1.101709,3.042872
146458757,0.277822,0.716111,3.939807
146458767,3.126698,0.401166,5.084627
146458777,5.658234,-0.265847,6.38632
146458787,6.767127,-1.132844,8.425678
146458797,6.524033,-1.214275,9.629176
146458807,3.699108,-0.36524,10.441088
146458817,0.781974,0.118553,10.317744
146458827,-0.651445,0.27902,8.825647
146458837,-0.452659,0.528102,7.570657
146458847,0.641865,0.820294,6.407875
146458857,1.833387,0.758024,5.434299
146458867,2.790198,1.223855,4.53976
146458877,3.465593,2.482438,3.549419
146458887,3.955375,4.042793,2.806963
146458897,4.330195,5.172045,1.792672
146458907,4.123026,6.339617,1.596281
146458917,3.4141,6.452183,2.030976
146458927,2.289639,5.48699,2.909949
146458937,1.009501,3.839216,5.54447
146458947,-1.020278,0.536484,9.156159
146458957,-4.215234,-3.236869,12.572655
146458967,-9.127419,-6.769523,18.18299
146458977,-14.99402,-10.756033,22.534739
146458987,-20.599564,-13.853991,23.436464
146458997,-24.941734,-13.961766,22.401815
146459007,-24.283104,-10.376422,19.808008
146459017,-20.866608,-6.11209,15.167659
146459027,-17.478853,-1.845363,10.736873
146459036,-14.057568,1.271755,7.694
146459046,-10.435101,2.682422,5.453459
146459056,-6.980284,3.147056,4.482279
146459066,-3.618874,2.680027,4.079916
146459076,-0.544867,1.859733,4.653523
146459086,3.215314,1.317261,5.623506
146459096,7.33834,1.317261,6.480923
146459106,9.86748,1.475332,7.164701
146459116,9.416019,1.759142,8.085586
146459126,6.7803,1.80824,8.170609
146459136,3.931425,2.08247,8.246052
146459146,2.032174,2.252516,8.575367
146459156,0.990341,1.669329,9.22801
146459166,0.069456,0.692161,9.923763
146459176,-0.787961,-0.361648,10.77639
146459186,-1.729204,-1.596281,11.576327
146459196,-2.875221,-2.749482,11.791879
146459206,-4.416416,-3.253634,11.946358
146459216,-5.948031,-3.308719,12.025393
146459226,-7.236551,-2.851271,11.934382
146459236,-8.163424,-2.113605,12.181069
146459246,-8.805289,-1.415456,12.216994
146459256,-9.233997,-0.500559,11.599079
146459266,-9.507031,0.501757,10.105785
146459276,-9.09868,1.786685,8.272397
146459286,-7.592212,2.727927,6.921607
146459296,-5.592371,2.836901,6.297704
146459306,-3.667972,2.217788,6.407875
146459316,-2.107617,1.144819,7.09764
146459326,-1.074166,-0.081431,8.017328
146459336,-0.338895,-1.074166,9.259146
146459346,-0.161664,-1.772314,10.245893
146459356,-0.393981,-2.052532,11.015892
146459366,-1.098116,-1.914818,11.275752
146459376,-1.993854,-1.423839,11.049422
146459386,-2.81295,-0.643063,10.676997
146459396,-3.11113,-0.137714,10.333312
146459406,-3.147056,0.239502,10.085427
146459416,-3.014132,0.387993,9.987231
146459426,-2.854863,0.443079,9.81958
146459436,-2.921924,0.447869,9.863888
146459446,-2.986589,0.316143,9.836346
146459456,-3.06323,0.128134,9.730965
146459465,-3.156636,0.280217,9.83874
146459475,-3.247647,0.161664,9.983639
146459485,-3.391348,0.02395,10.37762
146459495,-3.521876,-0.135319,10.753637
146459505,-3.73623,-0.196392,11.049422
146459515,-3.881129,-0.417931,11.281739
146459525,-3.926635,-0.216749,11.304492
146459535,-3.918252,-0.301772,11.255394
146459545,-3.666775,-0.294587,11.209888
146459555,-3.440446,-0.483794,11.175161
146459565,-3.403323,-0.783171,11.081756
146459575,-3.32788,-1.190325,11.436218
146459585,-3.272794,-1.735192,11.680511
146459595,-3.42368,-2.070494,11.524834
146459605,-3.441643,-1.948348,11.581117
146459615,-3.448828,-1.574725,11.013497
146459625,-3.153043,-1.015488,10.297386
146459635,-2.919529,-0.584385,9.625584
146459645,-2.593806,-0.142504,8.850795
146459655,-2.227368,0.134121,8.131091
146459665,-1.88967,0.147294,7.501201
146459675,-1.375939,0.094603,6.721622
146459685,-0.573607,0.126936,5.918093
146459695,0.380808,0.099393,4.877457
146459705,1.16877,0.501757,3.523074
146459715,1.957928,1.695674,1.349593
146459725,3.248844,3.341052,-1.848955
146459735,5.401967,5.889353,-5.715714
146459745,8.683144,9.947714,-7.163504
146459755,13.098362,12.563075,-6.115683
146459765,14.973662,12.576247,-3.95777
146459775,11.874507,11.278147,-0.455054
146459785,8.604108,8.501121,1.713637
146459795,6.81383,4.261937,6.787485
146459805,1.24062,-2.477648,12.076886
146459815,-8.468789,-8.080796,18.205742
146459825,-18.312319,-9.736952,24.33699
146459835,-22.169498,-13.125904,24.256758
146459845,-24.889044,-13.231285,25.406366
146459855,-30.47303,-8.582553,26.07817
146459865,-30.568832,-5.307364,18.259628
146459875,-26.911636,0.34129,13.335468
146459885,-19.493065,4.639153,9.277108
146459894,-12.706776,4.512217,6.036647
146459904,-8.055648,3.216511,6.450985
146459914,-4.458329,1.731599,7.331155
146459924,-0.850232,0.87538,8.487949
146459934,3.222499,0.775986,10.256671
146459944,5.628296,-0.082628,11.322454
146459954,5.366041,-1.011896,12.763059
146459964,2.616559,-1.256188,14.116245
146459974,-0.511337,-1.748364,14.178515
146459984,-2.859653,-2.099235,13.745017
146459994,-4.06315,-1.995051,12.650494
146460004,-4.325405,-1.421444,11.722424
146460014,-3.775748,-0.978365,10.890154
146460024,-2.914739,-0.554447,10.402767
146460034,-2.186653,-0.056283,10.054292
146460044,-2.229763,0.25028,9.936936
146460054,-2.799778,0.713716,9.699829
146460064,-3.451223,1.136437,9.594448
146460074,-4.053571,1.383124,9.481882
146460084,-4.454736,1.280138,9.24717
146460094,-4.533772,0.789159,8.236472
146460104,-4.62598,0.02874,7.397018
146460114,-4.800816,-1.082549,7.540719
146460124,-4.937333,-2.050137,8.058044
146460134,-4.85231,-2.81295,8.620873
146460144,-4.481082,-3.229684,8.812474
146460154,-4.143384,-3.121908,9.344169
146460164,-3.72186,-2.585424,9.489067
146460174,-3.312312,-1.761537,9.498648
146460184,-2.777025,-0.98555,9.447155
146460194,-2.470463,-0.223934,9.225615
146460204,-2.166295,-0.294587,9.244776
146460214,-2.015409,-0.682581,9.425599
146460224,-2.038162,-1.482517,9.551338
146460234,-1.771117,-2.172283,9.496252
146460244,-1.292113,-2.780618,9.18969
146460254,-0.560435,-3.32788,8.703501
146460264,0.611927,-3.460803,8.242459
146460274,1.653761,-2.773433,7.782616
146460284,2.436932,-1.914818,7.242539
146460294,2.999762,-1.483715,6.522836
146460304,3.277584,-0.749641,5.25587
146460313,3.446433,0.428708,3.575764
146460323,3.573369,1.924398,0.348475
146460333,4.242777,3.808081,-3.700305
146460343,6.0594,6.485713,-7.435338
146460353,8.586145,9.485475,-8.002957
146460363,10.568024,11.535611,-7.168293
146460373,10.979967,11.303295,-3.303929
146460383,9.329799,5.489385,7.722741
146460393,4.872667,1.367556,14.256353
146460403,-2.967429,-1.665736,17.108822
146460413,-7.714358,-3.379373,13.267211
146460423,-6.533613,-0.94244,11.551179
146460433,-2.988984,-0.901725,15.30657
146460443,-0.94723,-4.096681,14.515016
146460453,-3.052452,-6.197113,13.80609
146460463,-8.469987,-11.187137,14.030025
146460473,-14.343772,-20.986359,19.92776
146460483,-17.496815,-29.595257,24.139402
146460493,-23.138283,-28.305538,22.753883
146460503,-21.716839,-24.46273,17.112415
146460513,-17.774637,-13.46959,12.529545
146460523,-15.747253,-4.672683,8.667576
146460533,-12.740307,-1.349593,6.006709
146460543,-8.284372,-0.308958,6.381529
146460553,-4.506229,-1.156794,7.753876
146460563,-1.774709,-3.544629,8.527467
146460573,0.395178,-5.410349,8.820857
146460583,2.71715,-6.464158,9.092691
146460593,4.980443,-6.394702,9.103469
146460603,6.055807,-5.240303,9.140592
146460613,5.78996,-3.515889,8.998089
146460623,4.734953,-2.288441,7.961045
146460633,3.651207,-1.271755,7.065308
146460643,2.574646,-0.499362,6.435418
146460653,2.209405,-0.402363,6.070177
146460663,2.150727,-0.570015,5.48699
146460673,2.639312,-0.66821,5.264253
146460683,3.192561,-0.641865,4.93374
146460693,3.555407,-0.368833,4.714596
146460703,3.790119,-0.0479,4.451144
146460713,3.651207,0.246687,3.960165
146460723,3.289559,0.536484,3.471581
146460733,2.944676,0.645458,3.227289
146460743,2.887196,0.694556,3.185376
146460753,2.927911,0.792752,3.01533
146460763,3.268004,1.560355,3.175796
146460773,3.427273,2.20701,3.212919
146460783,3.566184,2.896776,3.34704
146460793,3.781736,2.969824,4.684658
146460802,3.713478,2.325564,6.580316
146460812,2.537523,1.472937,8.53585
146460822,0.305365,0.138911,10.311756
146460832,-2.402204,-1.85135,12.20023
146460842,-4.420009,-5.551655,15.270644
146460852,-4.940925,-9.037606,17.09565
146460862,-5.812712,-9.679471,18.071619
146460872,-7.91554,-10.123748,16.654966
146460882,-9.44955,-12.221785,15.635885
146460892,-10.176438,-12.985796,16.16758
146460902,-12.075688,-10.879376,16.381933
146460912,-14.039604,-8.450827,14.643149
146460922,-14.334192,-5.100194,12.135564
146460932,-12.678036,-0.837059,9.639954
146460942,-9.674682,2.326761,7.823331
146460952,-6.665339,3.755391,7.34792
146460962,-4.150569,3.729045,8.004155
146460972,-2.311194,2.608176,9.237591
146460982,-0.314945,1.003513,10.294992
146460992,1.125659,-0.573607,11.284135
146461002,1.51006,-1.741179,11.335628
146461012,1.010698,-2.39981,11.587105
146461022,0.148491,-2.263294,11.848162
146461032,-0.391586,-1.829795,11.557167
146461042,-0.59636,-1.20709,11.124866
146461052,-0.847837,-0.813109,10.544073
146461062,-1.18314,-0.573607,10.011182
146461072,-1.50048,-0.340093,9.618399
146461082,-1.526825,-0.143701,9.187295
146461092,-1.456172,0.01916,8.945398
146461102,-1.484912,0.404758,8.710686
146461112,-1.483715,0.623903,8.563393
146461122,-1.725612,0.810714,8.776549
146461132,-1.990261,0.87059,8.740623
146461142,-2.264491,1.077759,8.702304
146461152,-2.405797,1.210682,8.750204
146461162,-2.547103,1.089734,8.53585
146461172,-2.350712,0.847837,8.450827
146461182,-2.296824,0.389191,8.570578
146461192,-2.269281,-0.113763,8.841214
146461202,-2.304009,-0.395178,9.18011
146461212,-2.234553,-0.318538,9.424402
146461222,-2.14474,-0.153281,9.539363
146461232,-2.14474,0.3365,9.563313
146461242,-2.089654,0.802332,9.53577
146461252,-2.071692,1.021476,9.346563
146461262,-2.020199,1.138832,9.348959
146461272,-1.963916,1.143622,9.235195
146461282,-1.990261,0.926873,9.369316
146461291,-2.033372,0.808319,9.405242
146461301,-1.987866,0.734073,9.503437
146461311,-2.042952,0.585582,9.53098
146461321,-2.138752,0.508942,9.625584
146461331,-2.12558,0.525707,9.783655
146461341,-2.072889,0.429906,9.886641
146461351,-2.11121,0.479004,9.969269
146461361,-2.095642,0.609533,9.934541
146461371,-2.046544,0.819097,9.84832
146461381,-2.068099,1.015488,9.758507
146461391,-2.062112,1.051414,9.835148
146461401,-2.090852,0.898132,9.801618
146461411,-2.147135,0.892145,9.836346
146461421,-2.349514,0.811912,10.048305
146461431,-2.405797,0.67779,10.084229
146461441,-2.549498,0.395178,10.18482
146461451,-2.656077,0.071851,10.083033
146461461,-2.647694,-0.015568,10.346484
146461471,-2.693199,0.040715,10.243499
146461481,-2.615361,0.205972,10.305769
146461491,-2.602189,0.367636,10.192005
146461501,-2.474055,0.547262,10.044712
146461511,-2.553091,0.64905,9.993219
146461521,-2.45729,0.628693,10.077044
146461531,-2.324367,0.532892,10.073452
146461541,-2.337539,0.483794,10.044712
146461551,-2.41418,0.368833,10.172846
146461561,-2.305206,0.514929,10.097403
146461571,-2.347119,0.467029,9.998009
146461581,-2.222578,0.404758,9.920171
146461591,-2.220183,0.416733,10.024354
146461601,-2.14953,0.432301,10.035131
146461611,-2.205813,0.429906,10.11297
146461621,-2.185455,0.508942,10.265054
146461631,-2.266886,0.510139,10.124945
146461641,-2.307601,0.589175,10.174043
146461651,-2.247726,0.704136,10.180031
146461661,-2.426155,0.646655,10.124945
146461671,-2.302811,0.550855,10.099797
146461681,-2.250121,0.439486,10.207573
146461691,-2.13516,0.320933,10.321337
146461701,-2.196233,0.314945,10.353669
146461711,-2.262096,0.487386,10.512939
146461721,-2.184258,0.61552,10.45905
146461730,-2.161505,0.637075,10.327324
146461740,-1.54359,0.741259,8.840017
146461750,-4.643943,2.604584,11.399096
146461760,0.534089,0.03353,10.233918
146461770,-1.554368,-0.392783,10.614727
146461780,-2.544708,-0.693358,11.281739
146461790,-2.171085,-0.735271,10.843451
146461800,-3.260819,0.191602,9.689052
146461810,-2.557881,1.21188,9.799222
146461820,-2.13995,1.300496,9.557325
146461830,-2.039359,1.082549,9.53098
146461840,-2.11121,0.829874,9.873468
146461850,-2.127975,0.505349,9.990824
146461860,-2.205813,0.35087,10.059082
146461870,-2.220183,0.441881,10.04112
146461880,-2.155518,0.578397,9.906999
146461890,-2.20701,0.559237,9.794433
